label,area,min_intensity_particle,max_intensity_particle,mean_intensity_particle,fname_particle,particle_cyto,particle_bg,min_intensity_mask,max_intensity_mask,mean_intensity_mask,fname_mask,mask_cyto,mask_bg,mask@kt/mask@cyto,particle@kt/particle@cyto,mask@kt/mask@cyto:particle@kt/particle@cyto,mean_intensity_mask/mean_intensity_particle,mean_intensity_particle/mean_intensity_mask,particle@kt/particle@cyto:mask@kt/mask@cyto,condition,cell,Experiment
14_5,79.0,210.0,5551.0,2012.6962025316457,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0014.tif,777.1907854050711,251.115,235.0,2069.0,855.6455696202531,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0014.tif,371.6435321456236,163.655,2.3023286983640543,2.5897067236619775,0.8890306679624495,0.42512405426312705,2.352254571276407,1.124820589476265,Interphase,KTProtein_Interphase_1,Expt-1
14_6,16.0,800.0,2971.0,1727.4375,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0014.tif,777.1907854050711,251.115,191.0,838.0,507.4375,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0014.tif,371.6435321456236,163.655,1.3653876796143658,2.222668529323416,0.6143010807058992,0.2937515829082094,3.404236974996921,1.6278662555027426,Interphase,KTProtein_Interphase_1,Expt-1
14_7,5.0,751.0,1318.0,1073.2,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0014.tif,777.1907854050711,251.115,302.0,696.0,466.2,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0014.tif,371.6435321456236,163.655,1.2544278580834434,1.3808707207467072,0.9084325123535897,0.434401789042117,2.3020163020163023,1.1007972374405393,Interphase,KTProtein_Interphase_1,Expt-1
14_8,5.0,326.0,1385.0,841.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0014.tif,777.1907854050711,251.115,215.0,625.0,394.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0014.tif,371.6435321456236,163.655,1.0617701261255401,1.0828743930119538,0.9805108819429063,0.4688688212927757,2.132792701469843,1.0198764933831999,Interphase,KTProtein_Interphase_1,Expt-1
15_1,5.0,649.0,996.0,826.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0015.tif,741.8986448334274,242.17,400.0,777.0,595.4,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0015.tif,366.6110280932457,161.83,1.6240646199234436,1.1141683648520344,1.4576473997618173,0.7203000241954995,1.3883103795767553,0.6860369662535687,Interphase,KTProtein_Interphase_1,Expt-1
15_2,19.0,697.0,2679.0,2010.4736842105265,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0015.tif,741.8986448334274,242.17,292.0,1189.0,738.8421052631579,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0015.tif,366.6110280932457,161.83,2.015329732730345,2.709903432512567,0.7436906085106408,0.36749653132280946,2.7211141188203447,1.3446451905620531,Interphase,KTProtein_Interphase_1,Expt-1
15_3,47.0,110.0,2897.0,1168.7659574468084,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0015.tif,741.8986448334274,242.17,79.0,1220.0,611.6808510638298,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0015.tif,366.6110280932457,161.83,1.6684736797067976,1.5753714683078066,1.0590985766036485,0.5233561494211024,1.9107447215555322,0.9441991728539871,Interphase,KTProtein_Interphase_1,Expt-1
16_1,5.0,230.0,756.0,458.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0016.tif,697.0031628162816,232.005,201.0,526.0,346.8,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0016.tif,339.934997179921,155.57,1.0201950457500129,0.6579597116130724,1.5505433353189273,0.7562145660706497,1.3223760092272203,0.6449352154316361,Interphase,KTProtein_Interphase_1,Expt-1
16_2,5.0,435.0,903.0,692.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0016.tif,697.0031628162816,232.005,179.0,601.0,376.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0016.tif,339.934997179921,155.57,1.107858864560135,0.9936827218997252,1.1149020106157503,0.5437481952064684,1.8390865639936271,0.8969398121792865,Interphase,KTProtein_Interphase_1,Expt-1
16_3,15.0,467.0,1513.0,1008.5333333333332,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0016.tif,697.0031628162816,232.005,264.0,819.0,485.06666666666666,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0016.tif,339.934997179921,155.57,1.4269394757549199,1.4469566095773454,0.9861660441716545,0.4809624537281862,2.079164376030786,1.0140280188210755,Interphase,KTProtein_Interphase_1,Expt-1
16_4,5.0,746.0,999.0,866.2,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0016.tif,697.0031628162816,232.005,391.0,632.0,523.8,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0016.tif,339.934997179921,155.57,1.5408828286155036,1.2427490235482848,1.2398986435861283,0.6047102285846224,1.6536846124474993,0.8065175368752115,Interphase,KTProtein_Interphase_1,Expt-1
16_5,37.0,209.0,1617.0,814.7837837837837,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0016.tif,697.0031628162816,232.005,163.0,825.0,430.5675675675676,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0016.tif,339.934997179921,155.57,1.2666173566697416,1.1689814727548764,1.083522182507112,0.5284439579394302,1.8923482518360426,0.9229160382172761,Interphase,KTProtein_Interphase_1,Expt-1
17_1,5.0,388.0,965.0,788.4,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0017.tif,631.3789508705778,235.155,194.0,474.0,345.4,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0017.tif,307.9213095921884,152.52,1.1217151565685677,1.2486954132900907,0.8983096635335973,0.43810248604769153,2.282570932252461,1.113201873022709,Interphase,KTProtein_Interphase_1,Expt-1
17_2,5.0,302.0,1385.0,761.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0017.tif,631.3789508705778,235.155,103.0,399.0,228.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0017.tif,307.9213095921884,152.52,0.7423974661018372,1.205298337790156,0.6159449845944196,0.30039421813403416,3.3289588801399828,1.6235216212669847,Interphase,KTProtein_Interphase_1,Expt-1
17_3,9.0,207.0,1211.0,704.8888888888889,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0017.tif,631.3789508705778,235.155,131.0,516.0,324.8888888888889,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0017.tif,307.9213095921884,152.52,1.055103621503729,1.116427603291101,0.9450712418730998,0.4609079445145019,2.169630642954856,1.058121288314766,Interphase,KTProtein_Interphase_1,Expt-1
18_1,5.0,985.0,1091.0,1047.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0018.tif,598.3247620089726,251.28,331.0,771.0,515.2,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0018.tif,309.19628423211486,157.165,1.6662554703058379,1.7508885918117658,0.9516627603254002,0.49179075983199705,2.0333850931677016,1.050792404294639,Interphase,KTProtein_Interphase_1,Expt-1
18_2,5.0,644.0,734.0,690.4,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0018.tif,598.3247620089726,251.28,287.0,578.0,446.2,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0018.tif,309.19628423211486,157.165,1.4430962555327342,1.1538883961310071,1.250637635642617,0.6462920046349943,1.547288211564321,0.7995921212511476,Interphase,KTProtein_Interphase_1,Expt-1
18_3,5.0,232.0,731.0,458.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0018.tif,598.3247620089726,251.28,109.0,479.0,276.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0018.tif,309.19628423211486,157.165,0.8945773740034836,0.7664733755296639,1.1671343096363846,0.603139991277802,1.6579898770788142,0.8567994203782301,Interphase,KTProtein_Interphase_1,Expt-1
18_4,5.0,83.0,935.0,488.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0018.tif,598.3247620089726,251.28,69.0,574.0,321.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0018.tif,309.19628423211486,157.165,1.0381754774226977,0.8166133695678015,1.2713182469350943,0.6569791240278346,1.5221183800623053,0.7865851075533677,Interphase,KTProtein_Interphase_1,Expt-1
18_5,5.0,627.0,776.0,672.8,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0018.tif,598.3247620089726,251.28,215.0,556.0,379.2,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0018.tif,309.19628423211486,157.165,1.2264054237965327,1.1244729329619665,1.0906491280017443,0.563614744351962,1.7742616033755274,0.9168851597875212,Interphase,KTProtein_Interphase_1,Expt-1
18_6,5.0,640.0,675.0,659.2,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0018.tif,598.3247620089726,251.28,247.0,558.0,403.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0018.tif,309.19628423211486,157.165,1.303379181935661,1.1017428023313443,1.1830158356175724,0.6113470873786407,1.6357320099255583,0.8452972224822061,Interphase,KTProtein_Interphase_1,Expt-1
18_7,5.0,361.0,1161.0,691.2,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0018.tif,598.3247620089726,251.28,127.0,493.0,293.4,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0018.tif,309.19628423211486,157.165,0.9489117915134564,1.155225462638691,0.8214083070381895,0.42447916666666663,2.355828220858896,1.2174213377580407,Interphase,KTProtein_Interphase_1,Expt-1
18_8,5.0,825.0,1016.0,952.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0018.tif,598.3247620089726,251.28,324.0,785.0,539.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0018.tif,309.19628423211486,157.165,1.743229228444966,1.59211194402433,1.0949162431623127,0.5658198614318707,1.7673469387755103,0.9133118685972017,Interphase,KTProtein_Interphase_1,Expt-1
18_9,5.0,537.0,1052.0,871.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0018.tif,598.3247620089726,251.28,214.0,701.0,524.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0018.tif,309.19628423211486,157.165,1.696656870579275,1.4567339601213585,1.1646991949291337,0.6018815970628729,1.6614563476934807,0.8585907883802093,Interphase,KTProtein_Interphase_1,Expt-1
18_10,15.0,323.0,1650.0,909.8666666666668,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0018.tif,598.3247620089726,251.28,115.0,766.0,441.1333333333333,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0018.tif,309.19628423211486,157.165,1.4267096851725838,1.5206903080722276,0.9381987098880228,0.48483294255568576,2.062566117575941,1.0658722821302467,Interphase,KTProtein_Interphase_1,Expt-1
18_11,8.0,185.0,1562.0,750.125,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0018.tif,598.3247620089726,251.28,70.0,548.0,316.125,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0018.tif,309.19628423211486,157.165,1.0224087937702502,1.2537087675952663,0.8155074130424471,0.42142976170638224,2.372874654013444,1.226230422932955,Interphase,KTProtein_Interphase_1,Expt-1
18_12,5.0,332.0,848.0,600.8,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0018.tif,598.3247620089726,251.28,177.0,395.0,293.2,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0018.tif,309.19628423211486,157.165,0.9482649532097662,1.0041369472704362,0.9443581931602578,0.48801597869507324,2.049113233287858,1.0589202351848497,Interphase,KTProtein_Interphase_1,Expt-1
18_13,13.0,177.0,1279.0,799.2307692307693,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0018.tif,598.3247620089726,251.28,112.0,751.0,378.38461538461536,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0018.tif,309.19628423211486,157.165,1.2237683137891804,1.3357808668108975,0.9161445145646225,0.4734359961501443,2.112217930473674,1.0915308492298597,Interphase,KTProtein_Interphase_1,Expt-1
0_1,16.0,98.0,2129.0,967.6875,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0000.tif,1070.3449213439503,524.5375,278.0,1111.0,707.1875,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0000.tif,455.79991663193,250.4875,1.5515305602196323,0.9040894021199716,1.716125149328701,0.7308015242524059,1.3683605832965091,0.5827080853579771,Mitosis,KTProtein_Mitosis_1,Expt-1
1_1,8.0,65.0,851.0,442.625,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0001.tif,1129.884178068992,526.175,275.0,954.0,626.25,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0001.tif,464.2474943751278,242.8325,1.3489571997430505,0.3917436924875435,3.4434688435626675,1.4148545608585146,0.7067864271457086,0.29040483461014394,Mitosis,KTProtein_Mitosis_1,Expt-1
1_2,40.0,204.0,4272.0,1924.95,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0001.tif,1129.884178068992,526.175,241.0,2024.0,832.775,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0001.tif,464.2474943751278,242.8325,1.7938168974307687,1.7036701967893744,1.0529132345047056,0.43262162653575414,2.3114886974272766,0.9497458738567416,Mitosis,KTProtein_Mitosis_1,Expt-1
2_1,31.0,369.0,3576.0,1952.3870967741937,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0002.tif,1229.9560373980505,520.0175,442.0,1794.0,1048.8064516129032,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0002.tif,485.7930824008138,228.5525,2.1589571560583964,1.5873633182080498,1.3600901137715657,0.5371918577754279,1.861532310152862,0.7352454001940898,Mitosis,KTProtein_Mitosis_1,Expt-1
2_2,8.0,1783.0,2607.0,2302.5,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0002.tif,1229.9560373980505,520.0175,585.0,1607.0,1017.625,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0002.tif,485.7930824008138,228.5525,2.094770462705739,1.8720181290958144,1.1189904788569083,0.44196525515743756,2.2626212995946444,0.8936626529848032,Mitosis,KTProtein_Mitosis_1,Expt-1
2_3,10.0,258.0,868.0,562.3,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0002.tif,1229.9560373980505,520.0175,361.0,1407.0,863.3,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0002.tif,485.7930824008138,228.5525,1.777094057687129,0.45717081172229157,3.887155549131218,1.535301440512182,0.6513378894938028,0.25725752092002097,Mitosis,KTProtein_Mitosis_1,Expt-1
2_4,42.0,531.0,7359.0,3104.0714285714284,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0002.tif,1229.9560373980505,520.0175,362.0,3246.0,1186.809523809524,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0002.tif,485.7930824008138,228.5525,2.4430350427063554,2.5237255106597427,0.9680272408340107,0.3823396307461016,2.6154756650483484,1.033028780407505,Mitosis,KTProtein_Mitosis_1,Expt-1
3_1,39.0,172.0,7822.0,3440.5128205128203,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0003.tif,1345.987105093488,484.62,583.0,4523.0,1851.5128205128208,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0003.tif,507.9595435684647,216.485,3.6450005595047292,2.5561261378309066,1.4259861849375814,0.538150245938292,1.8582171197496153,0.7012690659718924,Mitosis,KTProtein_Mitosis_1,Expt-1
3_2,29.0,266.0,5456.0,2565.8275862068967,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0003.tif,1345.987105093488,484.62,655.0,3022.0,1497.1724137931035,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0003.tif,507.9595435684647,216.485,2.947424519825581,1.906279470655614,1.5461660082883297,0.5835046835732236,1.7137823022709475,0.6467610816946117,Mitosis,KTProtein_Mitosis_1,Expt-1
3_3,37.0,1392.0,14543.0,5631.054054054054,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0003.tif,1345.987105093488,484.62,359.0,9517.0,2598.45945945946,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0003.tif,507.9595435684647,216.485,5.115485066399249,4.18358692497499,1.2227509929006268,0.4614516988322479,2.167074045952383,0.8178280007998899,Mitosis,KTProtein_Mitosis_1,Expt-1
4_1,47.0,770.0,12439.0,5337.021276595745,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0004.tif,1343.498562037798,450.9675,479.0,7714.0,2697.063829787234,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0004.tif,542.1659969864389,209.6225,4.974608966217952,3.9724800810360623,1.252267818777967,0.50535002391963,1.978826462188984,0.7985512244304543,Mitosis,KTProtein_Mitosis_1,Expt-1
4_2,5.0,2355.0,4870.0,3168.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0004.tif,1343.498562037798,450.9675,1175.0,3400.0,2382.2,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0004.tif,542.1659969864389,209.6225,4.393857256340598,2.358469215771929,1.8630123416313003,0.7518146815628353,1.3301150197296616,0.5367650968561888,Mitosis,KTProtein_Mitosis_1,Expt-1
4_3,30.0,493.0,7562.0,3727.2,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0004.tif,1343.498562037798,450.9675,632.0,5054.0,2155.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0004.tif,542.1659969864389,209.6225,3.9747974088716274,2.7742493407262305,1.4327469959247148,0.5781820133075768,1.7295591647331785,0.6979599348973585,Mitosis,KTProtein_Mitosis_1,Expt-1
5_1,58.0,765.0,31593.0,7914.758620689655,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0005.tif,1426.4148103552077,416.2975,480.0,10696.0,3333.448275862069,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0005.tif,624.7251908396946,208.235,5.335863392000526,5.5487075451205605,0.9616407692441448,0.4211686591614095,2.37434571221682,1.039889355758082,Mitosis,KTProtein_Mitosis_1,Expt-1
5_2,29.0,2297.0,12215.0,6227.241379310345,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-C(particle)0005.tif,1426.4148103552077,416.2975,564.0,6494.0,2651.896551724138,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-mitosis-CENP-A(mask)0005.tif,624.7251908396946,208.235,4.244900943020591,4.36565950809192,0.9723389868478066,0.4258541447477712,2.348221832130551,1.0284479111979936,Mitosis,KTProtein_Mitosis_1,Expt-1
